trans_date_trans_time,cc_num,amt,unix_time,is_fraud,category,merch_lat,merch_long,gender,street,city,zip,job,dob
2024-01-25 08:12:15.995634000,1752467965316559,356.66,1714677122,0,Travel,62.64173498728283,-161.97879776419842,F,135 Test St,Test City,42438.0,Doctor,1986-06-12
2024-10-10 20:24:40.708912000,4212822705918308,415.72,1717172599,0,Entertainment,88.09979154289479,-68.06583980919721,F,864 Test St,Test City,36566.0,Teacher,1966-12-16
2024-04-30 02:19:12.541442048,7312796986089604,43.24,1689658619,0,Apparel,71.4501997671077,-17.56124419385975,F,Elm St,Houston,24562.0,Clerk,1969-09-29
2024-04-24 13:01:46.331907000,3378042663686867,144.59,1712858450,0,Groceries,14.838220032426989,-162.18724103375234,M,281 Test St,Test City,64877.0,Teacher,1955-01-14
2024-04-30 02:19:12.541442048,8043659868946066,463.63,1691752197,0,Entertainment,-86.438761259704,178.66385260859022,M,Elm St,Phoenix,95002.0,Doctor,1964-10-24
2024-04-30 02:19:12.541442048,8541991134015686,135.55,1686507268,0,Apparel,71.4501997671077,-17.56124419385975,F,Elm St,Phoenix,88700.0,Nurse,1990-05-21
2024-08-14 07:02:00.533932000,7381324965140812,37.16,1710452494,0,Apparel,-66.674507917154,-13.259892702933854,M,382 Test St,Test City,39192.0,Teacher,1998-10-18
2024-04-30 02:19:12.541442048,4347299737056228,475.26,1688524074,0,Entertainment,88.09979154289479,-68.06583980919721,M,Broadway,Houston,25966.0,Nurse,1997-05-06
2024-04-30 02:19:12.541442048,9255670228009503,204.28,1691397385,0,Travel,-71.4267103648976,103.754631599115,M,Main St,Los Angeles,67176.0,Artist,1972-03-11
2024-04-30 02:19:12.541442048,9918294656476753,133.7,1684925386,0,Apparel,-61.315034940059576,-49.02547890057431,F,Main St,Chicago,11489.0,Nurse,1958-04-12
2024-04-30 02:19:12.541442048,6698717129194905,180.71,1678680079,0,Groceries,56.70517035971261,106.3284407704616,F,Maple St,Houston,57818.0,Lawyer,1969-02-01
2024-08-01 02:11:04.200384000,8149117117541145,188.56,1711369250,0,Travel,46.78540530038663,2.869387620597508,M,689 Test St,Test City,84776.0,Lawyer,1989-05-25
2024-04-30 02:19:12.541442048,8259337159266047,247.51,1681173687,0,Groceries,-78.3474631198586,-41.900737814640735,F,Broadway,Phoenix,81090.0,Nurse,2006-02-13
2024-04-12 09:02:54.926238000,2703762170382222,257.63,1709665705,0,Electronics,39.54974326675128,-118.41519489151136,M,166 Test St,Test City,40352.0,Clerk,1962-02-14
2024-04-30 02:19:12.541442048,3557438814979635,89.56,1690797889,0,Entertainment,89.06913218571336,-115.5370875639332,F,Broadway,Los Angeles,69427.0,Lawyer,1998-03-04
2024-10-22 15:30:00.231804000,1254144954119050,72.03,1714601035,0,Apparel,-56.55747588023847,33.520959419427044,F,760 Test St,Test City,66710.0,Teacher,1955-08-27
2024-10-05 02:04:32.794593000,2703762170382222,437.74,1704599735,0,Electronics,73.71857847753185,36.9015850564698,M,166 Test St,Test City,40352.0,Clerk,1962-02-14
2024-09-27 08:01:43.192337000,8360747223299237,245.67,1699372434,0,Apparel,57.51766546394995,-155.8947055801055,M,83 Test St,Test City,72144.0,Clerk,1998-07-20
2024-04-30 15:20:43.940955000,4547850060326355,144.01,1722073273,0,Groceries,14.654384299918362,23.38131330324268,M,339 Test St,Test City,99869.0,Teacher,1953-09-01
2024-07-09 10:09:02.594805000,3378042663686867,288.41,1716574178,0,Travel,-3.1376392142395133,-1.0539371291183386,M,281 Test St,Test City,64877.0,Teacher,1955-01-14
2023-12-12 10:30:14.635535000,6080363012501242,195.64,1701459976,0,Electronics,-25.158214700976583,-131.70660301011432,M,390 Test St,Test City,81997.0,Teacher,1955-02-23
2024-10-08 05:15:28.102473000,9939447573316257,72.69,1700927157,0,Travel,40.95461517742624,-91.11621941232542,M,438 Test St,Test City,14741.0,Teacher,1971-09-28
2024-10-23 00:41:33.616952000,8900944501925387,51.42,1727846382,1,Groceries,7.226804365987036,-163.67033330540664,M,424 Test St,Test City,37401.0,Lawyer,1953-11-17
2024-04-30 02:19:12.541442048,7908709590511401,105.46,1691499800,0,Electronics,-5.005953445524312,146.87384731884595,F,1st Ave,Los Angeles,61198.0,Teacher,1996-04-03
2024-05-08 12:13:59.356595000,1135476141630558,174.99,1714378403,0,Electronics,-82.6737493094161,18.37997667711972,M,299 Test St,Test City,54636.0,Clerk,1970-09-18
2024-04-30 02:19:12.541442048,4202427276329597,215.73,1680668921,0,Electronics,-5.005953445524312,146.87384731884595,M,Elm St,Houston,13679.0,Clerk,1993-11-24
2024-04-30 02:19:12.541442048,2850539127035061,152.23,1703615686,0,Electronics,31.73006966153801,-67.77740733493759,M,1st Ave,New York,28385.0,Clerk,2006-03-18
2024-08-07 15:50:42.465297000,9117441336774970,161.04,1698855112,0,Apparel,-17.917907867471598,15.543522879757631,F,533 Test St,Test City,68736.0,Clerk,1973-06-17
2024-04-01 10:27:30.218590000,5059278286995893,215.32,1718800100,0,Groceries,-69.8131281842011,122.13802854822,F,237 Test St,Test City,99861.0,Teacher,1980-03-05
2024-09-09 04:34:53.789080000,8271493014183141,12.77,1720299296,0,Entertainment,88.09979154289479,-68.06583980919721,M,127 Test St,Test City,19576.0,Engineer,1991-09-13
2024-01-09 01:27:08.154984000,6672051726755609,54.55,1714751158,0,Travel,79.7067731441328,112.03571661664807,M,130 Test St,Test City,89635.0,Engineer,1973-10-08
2024-04-30 02:19:12.541442048,4167872030535044,104.2,1695318890,0,Travel,-71.4772913272537,-30.29339434798345,F,Elm St,Houston,90739.0,Clerk,1979-08-04
2024-05-27 01:56:52.099758000,2868617412055032,472.38,1727372522,0,Groceries,40.15614746856807,108.60618938189026,F,844 Test St,Test City,78251.0,Doctor,1961-09-27
2024-10-22 09:50:59.034842000,6672051726755609,321.22,1701038930,0,Travel,-13.782030156854788,88.33761530797369,M,130 Test St,Test City,89635.0,Engineer,1973-10-08
2024-04-30 02:19:12.541442048,3082200763208396,480.57,1693306693,0,Groceries,-27.531230030837182,-129.20391478137458,F,Maple St,Houston,38736.0,Teacher,1994-06-24
2024-04-30 02:19:12.541442048,3345927695864539,100.94,1692464483,0,Groceries,14.654384299918362,23.38131330324268,M,Maple St,Phoenix,30373.0,Doctor,1980-12-30
2024-08-20 00:52:52.468144000,1752467965316559,443.05,1698945639,0,Groceries,14.838220032426989,-162.18724103375234,F,135 Test St,Test City,42438.0,Doctor,1986-06-12
2024-04-30 02:19:12.541442048,6256844513697893,288.63,1692058860,0,Groceries,-61.26016902797638,-23.03810829457197,F,Maple St,Houston,45272.0,Artist,1958-03-23
2024-08-22 14:34:21.723068000,1848614961725131,388.77,1712558973,0,Apparel,-66.674507917154,-13.259892702933854,F,30 Test St,Test City,88628.0,Lawyer,1968-05-20
2024-05-27 04:14:09.008445000,1951111219654508,269.12,1714251734,0,Apparel,-66.674507917154,-13.259892702933854,F,206 Test St,Test City,56229.0,Teacher,1975-07-28
2024-07-26 04:50:57.653803000,9812171407923350,231.99,1714264632,0,Apparel,20.14965279523713,164.52195339981438,F,582 Test St,Test City,76053.0,Engineer,1962-12-13
2024-09-16 03:25:27.804483000,1228287482773221,22.46,1722458588,0,Electronics,76.65792789340605,109.33423352039176,F,770 Test St,Test City,41435.0,Clerk,1959-04-15
2024-02-21 20:40:10.760614000,4978917114119285,74.06,1707484029,0,Groceries,0.0671885875949556,15.165293076852493,F,82 Test St,Test City,34085.0,Lawyer,1990-05-08
2024-10-08 20:22:28.575698000,1752467965316559,57.8,1710210993,0,Entertainment,-68.19871354671864,-107.53671150242468,F,135 Test St,Test City,42438.0,Doctor,1986-06-12
2024-01-10 19:56:16.503059000,9994533380463029,152.1,1714781631,0,Electronics,87.97582122185094,73.47387297180416,F,223 Test St,Test City,75527.0,Teacher,1991-06-26
2024-04-16 09:53:57.823708000,6624582838462944,467.13,1715874656,0,Apparel,33.52105454215821,-105.89801217179304,M,948 Test St,Test City,85290.0,Lawyer,1955-05-22
2024-04-30 02:19:12.541442048,4492355410281803,81.24,1674818081,0,Electronics,-26.58433665786434,132.9141057936119,F,Maple St,Chicago,45327.0,Doctor,1969-08-09
2024-03-24 19:10:35.818386000,4978917114119285,461.0,1713193030,0,Entertainment,-88.61654302286703,122.1304779018726,F,82 Test St,Test City,34085.0,Lawyer,1990-05-08
2024-04-30 02:19:12.541442048,3445978678159930,460.45,1685174336,0,Travel,-13.782030156854788,88.33761530797369,F,Elm St,Houston,27427.0,Clerk,1958-09-23
2024-10-11 20:40:27.665249000,8504529060202692,13.24,1717523739,0,Entertainment,-7.911874954864373,-137.25111128226763,F,524 Test St,Test City,64610.0,Clerk,1959-10-28
2024-03-12 05:15:59.863492000,7381324965140812,220.34,1713066898,0,Entertainment,86.43020454790332,108.18764316924928,M,382 Test St,Test City,39192.0,Teacher,1998-10-18
2024-04-30 02:19:12.541442048,1907779773214182,236.56,1674010362,0,Apparel,83.30170819524614,145.56673008825447,M,Maple St,Los Angeles,80601.0,Artist,1998-09-04
2024-04-30 02:19:12.541442048,2224941496471276,371.41,1685132992,0,Groceries,29.7596419234222,-16.648430317074684,F,2nd Ave,Los Angeles,64906.0,Lawyer,1975-04-09
2024-06-15 06:41:19.284812000,9677820889829059,358.27,1708804372,0,Groceries,85.47129646827946,2.8799638542606374,M,32 Test St,Test City,54954.0,Engineer,1988-10-02
2024-08-02 21:05:39.678114000,5620482878723130,260.6,1724962776,0,Apparel,83.30170819524614,145.56673008825447,M,109 Test St,Test City,40093.0,Doctor,1974-10-09
2024-04-30 02:19:12.541442048,8878432890524298,125.62,1673618693,0,Entertainment,31.11288565462185,119.4625024232438,M,Main St,Los Angeles,74101.0,Teacher,1957-09-06
2024-09-16 03:30:36.673537000,2254130849964395,163.97,1699850660,0,Apparel,-56.55747588023847,33.520959419427044,M,600 Test St,Test City,70216.0,Doctor,1991-07-23
2024-04-26 23:03:17.515589000,8331738445365884,291.04,1720579999,0,Groceries,-41.65488574514497,90.05157388576708,F,135 Test St,Test City,50086.0,Lawyer,1994-05-22
2023-12-02 16:47:14.467642000,1951111219654508,326.6,1699098097,0,Groceries,67.32664769991092,-68.9949147777756,F,206 Test St,Test City,56229.0,Teacher,1975-07-28
2024-04-30 02:19:12.541442048,7629393447432147,187.41,1701756592,0,Electronics,69.80673803130304,117.75738121871323,M,1st Ave,Houston,34859.0,Engineer,1978-02-15
2024-01-12 06:41:03.826253000,5620482878723130,163.97,1711586685,0,Electronics,49.82334289064852,-120.47389253984414,M,109 Test St,Test City,40093.0,Doctor,1974-10-09
2024-05-10 17:05:01.059219000,8271493014183141,305.21,1719364200,0,Entertainment,-34.73183185490737,162.228092285356,M,127 Test St,Test City,19576.0,Engineer,1991-09-13
2024-04-30 02:19:12.541442048,7502446197154172,134.73,1678692758,0,Groceries,46.32847847450455,-55.8779682013664,F,Main St,Chicago,96499.0,Doctor,2003-05-28
2023-11-13 19:49:34.292940000,3832654299198148,46.87,1718192957,0,Groceries,28.15169417407517,-26.546305301538297,M,258 Test St,Test City,58583.0,Teacher,1989-12-13
2024-04-30 02:19:12.541442048,8633913371336738,20.26,1672895050,0,Travel,-80.45996545485183,-81.74311296435529,M,Main St,Houston,14165.0,Nurse,1991-10-18
2024-10-11 03:40:25.363127000,7381324965140812,366.52,1717260570,0,Apparel,83.30170819524614,145.56673008825447,M,382 Test St,Test City,39192.0,Teacher,1998-10-18
2024-02-06 23:43:18.627925000,1228287482773221,324.67,1709567004,0,Electronics,-26.58433665786434,132.9141057936119,F,770 Test St,Test City,41435.0,Clerk,1959-04-15
2024-04-30 02:19:12.541442048,9654872472567215,129.86,1682059732,0,Travel,-46.10552894239083,-79.92365101068057,F,Elm St,Houston,54899.0,Doctor,1986-12-04
2024-04-30 02:19:12.541442048,6235997271854226,146.03,1684582137,0,Entertainment,-72.72178154395166,-42.05503760068177,M,Broadway,New York,59548.0,Nurse,1993-05-15
2024-05-09 18:07:03.435049000,7149117802207092,441.24,1714345794,0,Travel,-46.10552894239083,-79.92365101068057,F,664 Test St,Test City,94579.0,Clerk,1990-10-23
2023-11-23 10:31:02.781548000,8898224153494349,235.28,1719529868,0,Travel,-71.4267103648976,103.754631599115,M,49 Test St,Test City,58775.0,Engineer,1984-08-14
2024-06-27 14:54:38.094109000,4959377667381201,373.11,1702435949,0,Electronics,86.6518698487038,6.308468691848049,M,565 Test St,Test City,43125.0,Doctor,1950-06-01
2024-04-05 06:06:41.632081000,2454540781729293,208.69,1702931931,1,Electronics,87.97582122185094,73.47387297180416,F,404 Test St,Test City,94080.0,Lawyer,1993-05-17
2024-02-12 17:54:13.056911000,1228287482773221,79.03,1701298869,0,Electronics,22.17012257859585,168.95891334648854,F,770 Test St,Test City,41435.0,Clerk,1959-04-15
2024-06-16 13:55:05.933304000,9310078623566331,273.28,1711789711,0,Electronics,68.77535645120233,-129.91125924167875,F,994 Test St,Test City,74724.0,Lawyer,1971-08-07
2023-12-31 17:39:06.010189000,1749703281484585,339.59,1722959636,0,Groceries,0.0671885875949556,-20.26169594424536,M,740 Test St,Test City,31750.0,Engineer,1966-09-23
2024-04-30 02:19:12.541442048,7941128351439586,472.87,1695442088,0,Electronics,86.6518698487038,6.308468691848049,M,Elm St,Chicago,32104.0,Nurse,2006-09-15
2024-08-21 10:10:45.104052000,2660874889102052,372.76,1704370223,0,Travel,-47.34271650763817,75.54811793589215,F,542 Test St,Test City,49059.0,Engineer,1985-08-27
2024-04-30 02:19:12.541442048,5891909264153785,20.64,1673360606,0,Travel,40.95461517742624,-91.11621941232542,F,Maple St,New York,86511.0,Engineer,1981-06-03
2024-04-30 02:19:12.541442048,1745161679598796,337.42,1698382489,0,Groceries,0.0671885875949556,15.165293076852493,F,2nd Ave,Phoenix,75105.0,Teacher,1996-03-03
2024-05-17 00:40:57.289922000,9496565893783298,19.46,1729606835,0,Apparel,71.4501997671077,-17.56124419385975,F,853 Test St,Test City,78807.0,Teacher,1968-06-23
2024-04-30 02:19:12.541442048,7982386481132263,145.15,1697187429,0,Entertainment,-88.61654302286703,122.1304779018726,F,Broadway,Houston,67301.0,Teacher,1970-10-26
2024-06-28 13:26:35.444528000,7806070800679805,202.99,1709647296,0,Groceries,-23.358542258596827,-178.25621504842638,M,430 Test St,Test City,33094.0,Clerk,1982-11-02
2024-01-10 19:35:24.803437000,3882068295346050,487.17,1713529780,0,Groceries,79.06589427989428,40.668692758560525,F,693 Test St,Test City,17208.0,Teacher,1951-05-15
2024-04-30 02:19:12.541442048,2224941496471276,203.88,1690575282,0,Electronics,68.77535645120233,-129.91125924167875,F,2nd Ave,Los Angeles,64906.0,Lawyer,1975-04-09
2024-05-26 22:49:51.135744000,8900944501925387,131.83,1724521689,0,Groceries,0.0671885875949556,15.165293076852493,M,424 Test St,Test City,37401.0,Lawyer,1953-11-17
2024-04-30 02:19:12.541442048,8256711616748698,220.29,1695483158,0,Entertainment,-72.72178154395166,-42.05503760068177,F,Elm St,Los Angeles,80227.0,Lawyer,1977-08-10
2023-11-23 00:33:08.206908000,8271493014183141,5.62,1709936866,0,Apparel,-2.166985418914223,-9.414748982871458,M,127 Test St,Test City,19576.0,Engineer,1991-09-13
2024-10-15 03:49:28.205699000,8331738445365884,52.45,1701691708,0,Apparel,-17.917907867471598,15.543522879757631,F,135 Test St,Test City,50086.0,Lawyer,1994-05-22
2024-03-25 23:31:02.438784000,8271493014183141,52.06,1716914435,0,Groceries,0.0671885875949556,76.43321219151005,M,127 Test St,Test City,19576.0,Engineer,1991-09-13
2024-03-02 11:00:08.625680000,4237748700328337,335.42,1714607212,0,Entertainment,36.97594182103788,31.37227545761604,F,116 Test St,Test City,50653.0,Doctor,1956-11-03
2024-04-30 02:19:12.541442048,8498903128705351,17.8,1685829534,0,Travel,-19.65636715340061,16.66810179444255,M,Elm St,Los Angeles,49970.0,Engineer,1968-05-02
2024-09-07 18:58:22.554502000,4949616620267793,67.08,1712226585,0,Electronics,-16.72838041637803,146.74382358294196,M,115 Test St,Test City,72007.0,Lawyer,1975-07-02
2024-07-11 10:19:22.293384000,8655998288450949,196.46,1721222240,0,Groceries,40.15614746856807,108.60618938189026,M,119 Test St,Test City,96984.0,Doctor,1961-11-01
2024-08-28 15:20:20.614666000,9449900287862324,186.75,1727158500,0,Electronics,86.6518698487038,6.308468691848049,F,763 Test St,Test City,95666.0,Clerk,1978-07-18
2024-08-05 04:57:08.881769000,4058280985505395,236.48,1706839175,0,Entertainment,-88.61654302286703,122.1304779018726,F,374 Test St,Test City,97250.0,Doctor,1986-03-03
2024-04-27 03:21:55.630642000,6452593798881681,418.97,1700862727,0,Groceries,40.15614746856807,108.60618938189026,M,716 Test St,Test City,26533.0,Lawyer,1989-05-03
2024-04-30 02:19:12.541442048,9953660435726429,130.47,1678482002,0,Entertainment,88.09979154289479,-68.06583980919721,M,Main St,New York,57628.0,Teacher,1994-11-25
2023-12-19 05:17:31.432141000,9869406508582321,354.19,1726032076,0,Entertainment,27.17758787626444,-64.8574350738144,F,849 Test St,Test City,53845.0,Lawyer,1963-08-16
2024-09-08 07:29:40.259355000,1848614961725131,494.89,1721925946,0,Electronics,39.54974326675128,-118.41519489151136,F,30 Test St,Test City,88628.0,Lawyer,1968-05-20
2024-03-22 09:19:29.087162000,5713842981222118,135.21,1706486379,0,Travel,47.18266849731842,-159.7418881952124,M,398 Test St,Test City,55757.0,Teacher,1954-11-16
2024-06-21 15:35:59.385458000,1254144954119050,97.03,1711128961,0,Travel,-18.52319564172629,91.57648078995732,F,760 Test St,Test City,66710.0,Teacher,1955-08-27
2024-04-30 02:19:12.541442048,8987460567181950,203.15,1699824169,0,Entertainment,-72.72178154395166,-42.05503760068177,F,2nd Ave,New York,23886.0,Lawyer,1973-03-31
2024-07-28 17:45:58.472599000,2703762170382222,143.56,1708068012,0,Travel,-19.65636715340061,16.66810179444255,M,166 Test St,Test City,40352.0,Clerk,1962-02-14
2024-04-30 02:19:12.541442048,1557940842961961,102.68,1673625452,0,Electronics,-82.6737493094161,18.37997667711972,M,1st Ave,Chicago,42347.0,Nurse,1985-12-14
2024-09-26 17:05:45.398215000,9939447573316257,300.11,1703110376,0,Groceries,79.06589427989428,40.668692758560525,M,438 Test St,Test City,14741.0,Teacher,1971-09-28
2024-04-30 02:19:12.541442048,1826388216813643,124.37,1678016741,0,Groceries,-41.65488574514497,90.05157388576708,F,Elm St,Los Angeles,34980.0,Nurse,1960-06-02
2024-04-30 02:19:12.541442048,8774228353609192,254.73,1697743328,0,Entertainment,-68.19871354671864,-107.53671150242468,M,2nd Ave,Los Angeles,66672.0,Nurse,1987-02-21
2024-10-20 19:07:25.140158000,8149117117541145,164.14,1716974464,0,Apparel,20.14965279523713,164.52195339981438,M,689 Test St,Test City,84776.0,Lawyer,1989-05-25
2023-11-24 03:27:29.982936000,1752467965316559,77.59,1726053067,0,Electronics,69.80673803130304,117.75738121871323,F,135 Test St,Test City,42438.0,Doctor,1986-06-12
2024-08-15 00:40:53.046053000,3854209277925875,93.17,1710066290,0,Apparel,23.79208222892042,-86.58836673314276,F,53 Test St,Test City,94901.0,Doctor,1955-01-20
2024-02-14 23:36:51.480679000,8641709210789460,488.33,1723214676,0,Groceries,-8.21197342866131,-29.061472035387425,F,430 Test St,Test City,62135.0,Doctor,1954-04-26
2024-04-12 09:09:29.311916000,9913590022909514,416.07,1718997419,0,Apparel,-34.824300756255504,9.043276780820436,F,819 Test St,Test City,17049.0,Teacher,1976-10-18
2024-04-30 02:19:12.541442048,8875507560444684,193.76,1698236609,0,Groceries,-87.22722358449664,119.07480329226809,F,1st Ave,Chicago,83867.0,Doctor,1964-08-19
2024-04-30 02:19:12.541442048,8519900848162481,249.93,1678036590,0,Travel,-7.500568465189048,-151.9870289880573,F,1st Ave,New York,48297.0,Nurse,1955-11-06
2024-08-01 18:51:01.620952000,2703762170382222,488.73,1714594274,0,Travel,-18.52319564172629,91.57648078995732,M,166 Test St,Test City,40352.0,Clerk,1962-02-14
2024-04-30 02:19:12.541442048,6715685094256252,173.63,1676692157,0,Entertainment,31.11288565462185,119.4625024232438,F,Elm St,Los Angeles,58583.0,Lawyer,1964-01-01
2024-06-29 14:17:51.280104000,1808228936642008,302.65,1700883871,0,Entertainment,-86.438761259704,178.66385260859022,M,122 Test St,Test City,39611.0,Doctor,1965-10-17
2024-04-30 02:19:12.541442048,6640195972028363,350.85,1677265623,0,Groceries,-23.358542258596827,-178.25621504842638,F,Elm St,Houston,28936.0,Lawyer,1961-02-20
2024-02-09 09:41:47.556145000,4978917114119285,471.9,1703918892,0,Groceries,29.7596419234222,-16.648430317074684,F,82 Test St,Test City,34085.0,Lawyer,1990-05-08
2024-09-21 21:34:56.466681000,6624740995702653,431.29,1703516611,0,Electronics,86.6518698487038,6.308468691848049,F,236 Test St,Test City,46797.0,Lawyer,1974-06-08
2023-12-02 22:42:10.267102000,2762537615033297,420.04,1699581138,0,Entertainment,31.11288565462185,119.4625024232438,M,587 Test St,Test City,85899.0,Clerk,1972-07-22
2024-09-17 03:25:04.760522000,2216115740900538,30.61,1724401788,0,Groceries,1.3488588263006562,-108.5544689477847,F,111 Test St,Test City,51104.0,Clerk,1982-12-09
2024-04-30 02:19:12.541442048,3059290990944727,449.08,1692935227,0,Electronics,31.73006966153801,-67.77740733493759,M,Elm St,Los Angeles,56980.0,Engineer,1976-12-19
2024-04-18 09:35:54.556051000,9634433637214180,62.51,1729227425,0,Electronics,37.74817450316209,-118.17139987306292,F,797 Test St,Test City,24430.0,Teacher,1962-06-10
2024-07-04 03:32:04.022876000,8655998288450949,62.39,1711262684,0,Entertainment,27.17758787626444,-64.8574350738144,M,119 Test St,Test City,96984.0,Doctor,1961-11-01
2024-04-30 02:19:12.541442048,6842210383335174,28.91,1688754280,0,Electronics,45.26571549503325,123.93299465864146,F,Main St,New York,43257.0,Doctor,1970-07-18
2023-12-14 23:58:20.133761000,1370124048381084,48.2,1708724567,0,Groceries,7.226804365987036,-163.67033330540664,M,27 Test St,Test City,86341.0,Clerk,1958-08-09
2024-05-01 13:54:21.331714000,4491697206636527,311.78,1728205204,0,Entertainment,-7.911874954864373,-137.25111128226763,F,485 Test St,Test City,61512.0,Clerk,1988-06-14
2024-09-01 01:54:37.982520000,1749703281484585,366.21,1719617420,0,Groceries,0.0671885875949556,76.43321219151005,M,740 Test St,Test City,31750.0,Engineer,1966-09-23
2024-04-30 02:19:12.541442048,4784132158071590,454.13,1689682209,0,Electronics,68.77535645120233,-129.91125924167875,F,Elm St,New York,58743.0,Lawyer,1970-08-01
2024-04-30 02:19:12.541442048,9522441117141112,252.53,1702175806,0,Electronics,68.77535645120233,-129.91125924167875,M,Broadway,New York,58583.0,Lawyer,1981-05-03
2024-04-30 02:19:12.541442048,8009938390432138,363.5,1695444979,0,Electronics,37.74817450316209,-118.17139987306292,F,Maple St,New York,19972.0,Engineer,1984-12-04
2024-04-30 02:19:12.541442048,2616871589182697,150.73,1687419119,0,Entertainment,-72.72178154395166,-42.05503760068177,F,Elm St,Phoenix,71775.0,Doctor,1967-07-10
2024-10-03 02:11:38.598388000,8360747223299237,81.43,1711151688,0,Groceries,-87.22722358449664,119.07480329226809,M,83 Test St,Test City,72144.0,Clerk,1998-07-20
2024-02-13 17:57:12.242269000,6905316705853865,390.39,1716679570,0,Groceries,0.0671885875949556,76.43321219151005,M,565 Test St,Test City,93222.0,Engineer,1950-01-27
2024-02-18 11:59:02.082844000,2254130849964395,223.81,1729043969,0,Apparel,-86.22921534229609,-117.72684367017422,M,600 Test St,Test City,70216.0,Doctor,1991-07-23
2023-12-23 15:27:05.921694000,8504529060202692,347.37,1718832064,0,Travel,-58.01764739935751,-140.93078325151444,F,524 Test St,Test City,64610.0,Clerk,1959-10-28
2024-02-20 14:27:44.757815000,2254130849964395,265.39,1704615710,0,Travel,47.18266849731842,-159.7418881952124,M,600 Test St,Test City,70216.0,Doctor,1991-07-23
2023-12-29 08:54:43.880906000,1951111219654508,181.25,1729409874,0,Entertainment,86.43020454790332,108.18764316924928,F,206 Test St,Test City,56229.0,Teacher,1975-07-28
2024-10-12 23:15:02.208444000,1161443308007682,158.22,1723854303,0,Groceries,-78.3474631198586,-41.900737814640735,F,393 Test St,Test City,54596.0,Engineer,1971-03-24
2023-11-30 20:07:03.021267000,1370124048381084,101.22,1707530376,0,Travel,-80.45996545485183,-81.74311296435529,M,27 Test St,Test City,86341.0,Clerk,1958-08-09
2024-06-21 06:57:46.039676000,3832654299198148,197.01,1700955165,0,Entertainment,36.97594182103788,31.37227545761604,M,258 Test St,Test City,58583.0,Teacher,1989-12-13
2024-04-30 02:19:12.541442048,9679113926368541,47.4,1697940462,0,Groceries,0.0671885875949556,-20.26169594424536,M,Broadway,Chicago,42106.0,Lawyer,1965-07-19
2024-02-05 23:25:21.259111000,5330288783823571,120.34,1728338116,0,Travel,-71.4772913272537,-30.29339434798345,F,95 Test St,Test City,26181.0,Lawyer,1964-05-03
2024-08-18 20:26:26.036202000,9812171407923350,153.5,1708071678,0,Groceries,7.226804365987036,-163.67033330540664,F,582 Test St,Test City,76053.0,Engineer,1962-12-13
2024-08-04 11:50:23.565823000,5945421947786238,88.47,1716087763,0,Electronics,22.17012257859585,168.95891334648854,M,560 Test St,Test City,53208.0,Teacher,1988-08-09
2024-02-15 14:38:39.941270000,8655998288450949,493.06,1712813514,0,Apparel,-17.917907867471598,15.543522879757631,M,119 Test St,Test City,96984.0,Doctor,1961-11-01
2024-03-02 09:07:34.090674000,6624740995702653,300.94,1723658373,0,Travel,-19.65636715340061,16.66810179444255,F,236 Test St,Test City,46797.0,Lawyer,1974-06-08
2024-04-30 02:19:12.541442048,6165732770253866,216.4,1673748161,0,Electronics,-26.58433665786434,132.9141057936119,F,Broadway,Phoenix,59630.0,Lawyer,1983-06-24
2024-04-30 02:19:12.541442048,9538791366942971,55.7,1694046521,0,Apparel,83.30170819524614,145.56673008825447,F,2nd Ave,Los Angeles,84354.0,Doctor,1958-12-12
2024-04-18 21:03:09.063149000,5368301398305789,156.49,1723448361,0,Groceries,-41.65488574514497,90.05157388576708,F,311 Test St,Test City,79203.0,Lawyer,1953-11-28
2024-04-30 02:19:12.541442048,1076831322882711,170.31,1674046904,0,Travel,-7.500568465189048,-151.9870289880573,M,2nd Ave,Houston,68319.0,Teacher,1964-08-20
2024-08-07 03:12:06.046536000,1535535839834313,306.64,1699929091,0,Electronics,31.73006966153801,-67.77740733493759,M,368 Test St,Test City,48849.0,Engineer,1953-01-01
2024-04-30 02:19:12.541442048,9610377483788436,55.09,1694008115,0,Groceries,-8.21197342866131,-29.061472035387425,F,Elm St,Chicago,37492.0,Clerk,1966-01-08
2024-04-18 23:45:53.349660000,2594497800523130,323.63,1718372815,0,Electronics,76.65792789340605,109.33423352039176,M,878 Test St,Test City,80364.0,Doctor,1998-08-08
2024-07-23 06:23:26.061443000,5620482878723130,120.22,1699271344,0,Groceries,-44.27611476159149,-42.663280079890825,M,109 Test St,Test City,40093.0,Doctor,1974-10-09
2024-04-30 02:19:12.541442048,1923803664149198,480.78,1701462352,0,Electronics,39.54974326675128,-118.41519489151136,M,Maple St,New York,98557.0,Lawyer,1956-10-04
2024-02-04 13:38:59.106352000,6672051726755609,282.18,1717944193,0,Travel,79.7067731441328,112.03571661664807,M,130 Test St,Test City,89635.0,Engineer,1973-10-08
2024-09-08 11:49:10.225770000,6080363012501242,230.35,1720248241,0,Groceries,40.15614746856807,108.60618938189026,M,390 Test St,Test City,81997.0,Teacher,1955-02-23
2024-05-18 20:28:35.591983000,1524881038986874,480.02,1702972514,0,Electronics,68.77535645120233,-129.91125924167875,M,743 Test St,Test City,28446.0,Clerk,1960-08-10
